latitude,longitude,area_in_meters,confidence,full_plus_code,Country,Province,State,County,Municipality,City,Suburb,Type,AddressType,Amenity,OSM_Type,OSM_ID,Building_material,Roof_materials,Surface,geometry,height_net,height_gross,vol_2025,vol_2030,pop_2025,pop_2030
-26.09758612,28.25867961,2678.4794,0.9636,5G5CW725+XF7G,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 23,doityourself,shop,,way,335627789.0,,,,POINT (28.25867961 -26.09758612),10.99679946899414,4.498086929321289,44955.0,44955.0,7.388274192810059,7.91671895980835
-25.99658944,28.22045357,375.8129,0.9501,5G6C263C+958G,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Temong,tertiary,road,,way,599956199.0,,,asphalt,POINT (28.22045357 -25.99658944),7.421473503112793,3.3582465648651123,33612.0,33612.0,258.2352294921875,277.11285400390625
-26.5125837,28.05490176,463.8005,0.9517,5G5CF3P3+XX6Q,South Africa,,Gauteng,Sedibeng District Municipality,,Midvaal Local Municipality,Daleside,unclassified,road,,way,624786800.0,,,asphalt,POINT (28.05490176 -26.5125837),2.5,0.7030224800109863,8155.0,8155.0,0.0,0.0
-26.02562335,27.94984409,2344.539,0.95,5G59XWFX+QW52,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Randburg,Johannesburg Ward 96,unclassified,road,,way,425515184.0,,,asphalt,POINT (27.94984409 -26.02562335),10.559568405151367,5.357365131378174,53579.0,53579.0,0.0,0.0
-26.1082817,27.98968311,843.519,0.9601,5G59VXRQ+MVMQ,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,President Ridge,school,amenity,,way,40945133.0,,,,POINT (27.98968311 -26.1082817),8.58702564239502,2.5551466941833496,25555.0,25555.0,26.67934799194336,28.766618728637695
-26.16750218,27.90678938,542.3271,0.9525,5G59RWJ4+XPVV,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Roodepoort,Florida,residential,road,,way,392282800.0,,,asphalt,POINT (27.90678938 -26.16750218),7.556760787963867,3.8372323513031006,38388.0,38388.0,57.116615295410156,61.58515930175781
-26.28085381,28.38618231,952.8247,0.9604,5G5CP99P+MF3X,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Tornado,unclassified,road,,way,539532199.0,,,,POINT (28.38618231 -26.28085381),3.503538131713867,1.627403974533081,16263.0,16263.0,9.485485076904297,9.942273139953613
-26.59209022,27.99902187,527.1302,0.9522,5G59CX5X+5J68,South Africa,,Gauteng,Sedibeng District Municipality,,Midvaal Local Municipality,Rothdene,residential,road,,way,160198323.0,,,asphalt,POINT (27.99902187 -26.59209022),4.122123718261719,0.6606115102767944,6608.0,6608.0,8.463354110717773,8.8635835647583
-28.21800413,28.29760122,421.978,0.9554,5G3CQ7JX+Q2XR,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Dihlabeng Local Municipality,Môrelig,residential,road,,way,123570857.0,,,,POINT (28.29760122 -28.21800413),5.785380840301514,2.4353156089782715,24380.0,24380.0,11.82210636138916,11.335909843444824
-27.95207336,24.79154033,648.7293,0.9533,5G462QXR+5JF3,South Africa,,Northern Cape,Frances Baard District Municipality,,Phokwane Local Municipality,Valspan,bunker,military,,way,111427642.0,,,,POINT (24.79154033 -27.95207336),2.5,0.17087499797344208,2358.0,2358.0,0.0,0.0
-26.18120454,28.10778477,3712.3251,0.9515,5G5CR495+G47R,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Bruma,office,building,,way,562200788.0,,,,POINT (28.10778477 -26.18120454),10.06216812133789,5.351000785827637,53551.0,53551.0,4.6975812911987305,4.884152412414551
-25.77559792,28.17855589,567.3349,0.9629,5G6C65FH+QC75,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Tshwane Ward 59,nature_reserve,leisure,,way,433789263.0,,,,POINT (28.17855589 -25.77559792),2.5,0.33331000804901123,3335.0,3335.0,0.0,0.0
-26.4057375,25.0008663,1267.223,0.9614,5G57H2V2+P85G,South Africa,,North West,Dr Ruth Segomotsi Mompati District Municipality,,Naledi Local Municipality,Naledi Ward 1,trunk,road,,way,58700758.0,,,asphalt,POINT (25.0008663 -26.4057375),2.5,0.8952999711036682,8950.0,8950.0,4.2545318603515625,3.927251100540161
-27.99338416,26.75389003,758.1953,0.9653,5G482Q43+JHRM,South Africa,,Free State,Lejweleputswa District Municipality,,Welkom,Sandania,unclassified,road,,way,111324044.0,,,asphalt,POINT (26.75389003 -27.99338416),10.309276580810547,2.9010097980499268,29041.0,29041.0,0.7911847829818726,0.7653197646141052
-26.71733199,27.05775353,542.1387,0.9505,5G5973M5+346J,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Potchefstroom,Tlokwe Ward 8,residential,road,,way,170189668.0,,,,POINT (27.05775353 -26.71733199),6.543203830718994,2.331278085708618,23300.0,23300.0,54.44636535644531,56.88053894042969
-25.93070892,28.15903204,810.9108,0.9552,5G6C3595+PJ7J,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,,Johannesburg Ward 92,bridleway,road,,way,17968243.0,,,grass,POINT (28.15903204 -25.93070892),2.632639169692993,1.3268711566925049,13269.0,13269.0,17.226882934570312,18.52216148376465
-28.02154516,23.11633899,939.6437,0.9617,5G35X4H8+9GP5,South Africa,,Northern Cape,ZF Mgcawu District Municipality,,Tsantsabane Local Municipality,Tsantsabane Ward 3,residential,road,,way,124863190.0,,,,POINT (23.11633899 -28.02154516),2.5,0.5127475261688232,5135.0,5135.0,0.646955668926239,0.637086808681488
-27.98179481,24.77064862,352.6987,0.9516,5G462Q9C+77J9,South Africa,,Northern Cape,Frances Baard District Municipality,,Phokwane Local Municipality,Phokwane Ward 8,water_works,man_made,,way,1087919849.0,,,,POINT (24.77064862 -27.98179481),2.5,0.28446000814437866,2863.0,2863.0,4.703959941864014,4.53293514251709
-26.06925297,28.11534177,1256.9861,0.9578,5G5CW4J8+74WX,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Sandton,Johannesburg Ward 32,service,road,,way,37670125.0,,,asphalt,POINT (28.11534177 -26.06925297),11.546415328979492,4.214418411254883,42202.0,42202.0,0.0,0.0
-26.17780407,26.1807331,700.8569,0.9637,5G58R5CJ+V7HV,South Africa,,North West,Ngaka Modiri Molema District Municipality,,Ditsobotla Local Municipality,M.C. Van Niekerkpark,water_tower,man_made,,node,9107943383.0,,,,POINT (26.1807331 -26.17780407),2.616790294647217,0.2579945921897888,2578.0,2578.0,2.44179368019104,2.4894638061523438
-26.2029558,28.02752251,497.5599,0.9518,5G5CQ2WH+R26P,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Newtown,parking_space,amenity,,way,1061435804.0,,,,POINT (28.02752251 -26.2029558),11.030865669250488,4.31016731262207,43098.0,43098.0,18.207904815673828,19.632408142089844
-30.55767639,26.41684295,594.6805,0.9548,4GX8CCR8+WPGX,South Africa,,Free State,Xhariep District Municipality,,Mohokare Local Municipality,Goedemoed,residential,road,,way,827256795.0,,,,POINT (26.41684295 -30.55767639),2.5,0.686882495880127,7445.0,7445.0,4.340893745422363,4.016815662384033
-25.94650295,27.35395627,1657.7858,0.9547,5G693933+9HWW,South Africa,,North West,Bojanala Platinum District Municipality,,Rustenburg Local Municipality,Rustenburg Ward 36,unclassified,road,,way,32862610.0,,,gravel,POINT (27.35395627 -25.94650295),2.5,1.26596999168396,13615.0,13615.0,30.036869049072266,28.664772033691406
-28.1303294,26.31971076,735.4841,0.9601,5G38V899+VV8W,South Africa,,Free State,Lejweleputswa District Municipality,,Tswelopele Local Municipality,Tswelopele Ward 5,administrative,suburb,,relation,3595265.0,,,,POINT (26.31971076 -28.1303294),2.5,0.21650248765945435,2153.0,2153.0,0.5255718231201172,0.4832938015460968
-27.99401734,28.5249187,384.8201,0.9532,5G4C2G4F+9XV7,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Nketoana Local Municipality,Nketoana Ward 6,administrative,suburb,,relation,3596531.0,,,,POINT (28.5249187 -27.99401734),2.5,0.5023475289344788,5165.0,5165.0,6.6831889152526855,6.003113269805908
-26.29268815,28.05141812,1496.015,0.9504,5G5CP342+WHFF,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Mulbarton,school,amenity,,way,414609597.0,,,,POINT (28.05141812 -26.29268815),7.8363037109375,3.434605121612549,34339.0,34339.0,41.94935607910156,45.23128128051758
-26.02209779,28.22746341,1549.3799,0.9716,5G5CX6HG+5X85,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Sizibeni,reservoir_covered,man_made,,way,136961668.0,,,,POINT (28.22746341 -26.02209779),6.170163631439209,0.9975550770759583,9977.0,9977.0,29.945919036865234,29.022680282592773
-28.5260767,28.25509118,719.5467,0.9532,5G3CF7F4+H28X,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Dihlabeng Local Municipality,Dihlabeng Ward 14,unclassified,road,,way,803698402.0,,,,POINT (28.25509118 -28.5260767),2.5,0.33304500579833984,3330.0,3330.0,3.6908304691314697,3.2742481231689453
-26.24431259,27.8770507,471.7831,0.951,5G59QV4G+7RFG,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Soweto,Jabavu,school,amenity,,way,332544197.0,,,,POINT (27.8770507 -26.24431259),8.663900375366211,1.9787309169769287,19788.0,19788.0,72.1594467163086,77.80487060546875
-26.32236646,27.86214018,458.7783,0.9509,5G59MVH6+3V27,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,,Johannesburg Ward 9,residential,road,,way,124092751.0,,,,POINT (27.86214018 -26.32236646),9.115880966186523,4.548095226287842,45452.0,45452.0,52.074562072753906,56.14863586425781
-28.37714949,26.57554103,629.2532,0.9595,5G38JHFG+46V3,South Africa,,Free State,Lejweleputswa District Municipality,,Masilonyana Local Municipality,Masilonyana Ward 3,administrative,suburb,,relation,3595235.0,,,,POINT (26.57554103 -28.37714949),2.5,0.5064074993133545,5053.0,5053.0,1.708146572113037,1.5694299936294556
-25.99913828,28.05977951,748.3698,0.9534,5G6C2325+8WRH,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Randburg,Johannesburg Ward 94,unclassified,road,,way,600397735.0,,,asphalt,POINT (28.05977951 -25.99913828),2.5172691345214844,0.10500788688659668,1037.0,1037.0,1.0626847743988037,1.1483705043792725
-26.82210016,26.57032651,376.6443,0.9544,5G585HHC+544V,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Klerksdorp,Matlosana Ward 15,unclassified,road,,way,778904459.0,,,,POINT (26.57032651 -26.82210016),2.5,0.20878750085830688,2088.0,2088.0,2.478323221206665,2.3582003116607666
-25.71923784,28.38923419,505.9624,0.9548,5G6C79JQ+8M5F,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,,residential,road,,way,36745314.0,,,asphalt,POINT (28.38923419 -25.71923784),7.0323100090026855,3.8495426177978516,38481.0,38481.0,157.08609008789062,155.1646728515625
-26.20712093,28.30189888,2778.4921,0.9751,5G5CQ8V2+5Q25,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 73,service,road,,way,35328018.0,,,asphalt,POINT (28.30189888 -26.20712093),8.818796157836914,4.285044193267822,42859.0,42859.0,17.888282775878906,19.195959091186523
-26.09114119,28.30097088,749.1764,0.9517,5G5CW852+G9X6,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 100,unclassified,road,,way,822184453.0,,,dirt,POINT (28.30097088 -26.09114119),4.097819805145264,0.47975224256515503,4803.0,4803.0,2.693342447280884,2.8902320861816406
-32.24554918,23.51134541,399.5179,0.9548,4GV5QG36+QGQ2,South Africa,,Western Cape,Central Karoo District Municipality,,Beaufort West Local Municipality,Beaufort West Ward 2,tertiary,road,,way,317113135.0,,,unpaved,POINT (23.51134541 -32.24554918),2.5,0.367947518825531,3678.0,3678.0,7.338206768035889,7.922815799713135
-26.51210717,27.11026072,1660.3015,0.9601,5G59F4Q6+542M,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Ventersdorp Local Municipality,Ventersdorp Ward 5,unclassified,road,,way,817545551.0,,,,POINT (27.11026072 -26.51210717),2.5,1.2868099212646484,13330.0,13330.0,4.6321210861206055,4.351222038269043
-27.57387841,27.4800453,944.6983,0.9545,5G49CFGJ+C2VV,South Africa,,Free State,Fezile Dabi District Municipality,,Ngwathe Local Municipality,Ngwathe Ward 20,residential,road,,way,795868253.0,,,unpaved,POINT (27.4800453 -27.57387841),2.5,0.2289925068616867,2288.0,2288.0,1.1579030752182007,1.1515954732894897
-26.82666671,28.058556,638.4848,0.9528,5G5C53F5+8CM9,South Africa,,Free State,Fezile Dabi District Municipality,,Metsimaholo Local Municipality,Bertha Shaft Village,prison,amenity,,way,667893483.0,,,,POINT (28.058556 -26.82666671),2.5,0.32361751794815063,3248.0,3248.0,25.92457389831543,24.687959671020508
-26.18526902,27.96424512,327.6261,0.9506,5G59RX77+VMX9,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Newlands,residential,road,,way,23213043.0,,,asphalt,POINT (27.96424512 -26.18526902),9.279440879821777,3.6339030265808105,36394.0,36394.0,108.89115905761719,117.41030883789062
-26.95790725,24.73033163,8564.7193,0.9507,5G562PRJ+R4PP,South Africa,,North West,Dr Ruth Segomotsi Mompati District Municipality,,Naledi Local Municipality,Naledi Ward 7,hospital,amenity,,way,792627976.0,,,,POINT (24.73033163 -26.95790725),8.699369430541992,5.990664005279541,59930.0,59930.0,12.131370544433594,12.285074234008789
-26.1726072,27.63846564,1191.5049,0.9614,5G59RJGQ+X94Q,South Africa,,Gauteng,West Rand District Municipality,,Randfontein Local Municipality,Randpoort,primary,road,,way,28307998.0,,,asphalt,POINT (27.63846564 -26.1726072),2.5,0.2951200008392334,2953.0,2953.0,3.281877040863037,3.15423583984375
-29.15648127,26.18910161,5571.1098,0.9727,5G28R5VQ+CJ5M,South Africa,,Free State,Mangaung Metropolitan Municipality,,Bloemfontein,Fleurdal,parking,amenity,,way,170151696.0,,,,POINT (26.18910161 -29.15648127),8.69141674041748,4.467700958251953,44674.0,44674.0,3.6563875675201416,3.7650413513183594
-26.60339808,27.25476438,577.485,0.9529,5G5997W3+JWR3,South Africa,,Gauteng,West Rand District Municipality,,Merafong City Local Municipality,Merafong City Ward 20,unclassified,road,,way,216537224.0,,,sand,POINT (27.25476438 -26.60339808),2.5,0.4055350124835968,5343.0,5343.0,4.760847091674805,4.37131404876709
-26.22473157,28.19593158,5886.8843,0.9631,5G5CQ5GW+493Q,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Tedstoneville,service,road,,way,23610814.0,,,asphalt,POINT (28.19593158 -26.22473157),15.432171821594238,3.5126709938049316,35154.0,35154.0,1.2648515701293945,1.3573153018951416
-29.04024124,26.26216964,1217.7069,0.9564,5G28X756+WV37,South Africa,,Free State,Mangaung Metropolitan Municipality,,Bloemfontein,Mangaung Ward 44,residential,road,,way,186009064.0,,,,POINT (26.26216964 -29.04024124),2.5,1.3734300136566162,13728.0,13728.0,2.182744264602661,2.1325974464416504
-28.73143891,24.76614723,1639.1258,0.9628,5G367Q98+CFCG,South Africa,,Northern Cape,Frances Baard District Municipality,,Kimberley,Kimberley North,trunk,road,,way,633484909.0,,,asphalt,POINT (24.76614723 -28.73143891),7.852369785308838,2.841505765914917,28426.0,28426.0,41.56862258911133,45.12613296508789
-28.47201268,28.0501647,243.7113,0.9514,5G3CG3H2+53VF,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Dihlabeng Local Municipality,Dihlabeng Ward 15,unclassified,road,,way,826433682.0,,,,POINT (28.0501647 -28.47201268),2.5,0.3453499972820282,3455.0,3455.0,6.026984691619873,5.222593784332275
-32.83561814,27.21822765,447.7406,0.9555,4GV95679+Q757,South Africa,,Eastern Cape,Buffalo City Metropolitan Municipality,,,Buffalo City Ward 34,residential,road,,way,106159163.0,,,,POINT (27.21822765 -32.83561814),7.125062465667725,2.969804525375366,29733.0,29733.0,75.42117309570312,76.70938873291016
-26.50881902,28.38800983,340.6764,0.9565,5G5CF9RQ+F6C7,South Africa,,Gauteng,Sedibeng District Municipality,,Lesedi Local Municipality,Rensburgdorp,hangar,aeroway,,way,254986256.0,,,,POINT (28.38800983 -26.50881902),2.5,1.0563075542449951,10570.0,10570.0,4.214304447174072,3.951331853866577
-26.32738934,28.13048306,927.623,0.9561,5G5CM4FJ+25XF,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 94,unclassified,road,,way,23466231.0,,,asphalt,POINT (28.13048306 -26.32738934),8.710073471069336,4.265497207641602,42645.0,42645.0,0.2092084288597107,0.22339364886283875
-26.21096857,28.25684255,798.5488,0.9541,5G5CQ7Q4+JP89,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Cason,residential,road,,way,213439453.0,,,asphalt,POINT (28.25684255 -26.21096857),7.251186847686768,2.5689215660095215,25713.0,25713.0,54.34135818481445,58.313838958740234
-26.30239335,27.74522236,567.8266,0.9512,5G59MPXW+23X6,South Africa,,Gauteng,West Rand District Municipality,,Westonaria Local Municipality,Westonaria Ward 16,residential,road,,way,219705102.0,,,dirt,POINT (27.74522236 -26.30239335),2.5,0.17110250890254974,1705.0,1705.0,4.867649555206299,5.032775402069092
-26.21501474,28.07959895,968.8109,0.9525,5G5CQ3MH+XRXC,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Johannesburg Ward 65,unclassified,road,,way,542615658.0,,,asphalt,POINT (28.07959895 -26.21501474),11.990399360656738,5.25648307800293,52530.0,52530.0,265.2037048339844,285.9520568847656
-27.60201914,26.83157307,460.636,0.951,5G489RXJ+5JW7,South Africa,,Free State,Lejweleputswa District Municipality,,Nala Local Municipality,Nala Ward 10,unclassified,road,,way,826141484.0,,,unpaved,POINT (26.83157307 -27.60201914),2.5,0.6884549856185913,8145.0,8145.0,7.746799945831299,7.098426342010498
-25.97546232,27.58671002,619.9257,0.9526,5G692HFP+RM8G,South Africa,,Gauteng,West Rand District Municipality,,Mogale City Local Municipality,Mogale City Ward 32,unclassified,road,,way,753058221.0,,,,POINT (27.58671002 -25.97546232),2.5,0.18154999613761902,1818.0,1818.0,1.6844420433044434,1.5358037948608398
-26.09219703,28.19476388,911.039,0.9515,5G5CW55V+4WC3,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Kempton Park West,residential,road,,way,544425773.0,,,asphalt,POINT (28.19476388 -26.09219703),6.948707580566406,2.971691131591797,29727.0,29727.0,94.2054443359375,101.09208679199219
-26.64215292,28.0186903,1593.8748,0.9646,5G5C9259+4FPR,South Africa,,Gauteng,Sedibeng District Municipality,,Midvaal Local Municipality,Buyscelia AH,residential,road,,way,155274668.0,,,paving_stones,POINT (28.0186903 -26.64215292),2.5,0.24207748472690582,2418.0,2418.0,2.589829921722412,2.697685718536377
-26.1343342,28.2689835,397.7931,0.952,5G5CV789+7H9M,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Impala Park,place_of_worship,amenity,,way,778757104.0,,,,POINT (28.2689835 -26.1343342),3.6212241649627686,1.159581184387207,11595.0,11595.0,0.0,0.0
-27.94816481,25.87700851,840.2803,0.9655,5G473V2G+PRJF,South Africa,,Free State,Lejweleputswa District Municipality,,Tswelopele Local Municipality,Tswelopele Ward 8,tertiary,road,,way,185076445.0,,,unpaved,POINT (25.87700851 -27.94816481),2.5,0.2918899953365326,3493.0,3493.0,1.9317686557769775,1.5879490375518799
